time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-09T10:05:18.370Z,-4.9459,133.9356,10,5.4,mb,,22,2.623,0.67,us,us2000ais3,2017-09-29T11:33:55.040Z,"95km NNW of Dobo, Indonesia",earthquake,6.8,1.7,0.05,136,reviewed,us,us
2017-09-09T09:57:27.220Z,-24.161,-67.0237,169.64,4.6,mwr,,35,1.603,0.98,us,us2000airu,2017-10-04T07:19:16.040Z,"71km W of San Antonio de los Cobres, Argentina",earthquake,7.6,6.4,,,reviewed,us,guc
2017-09-09T08:23:38.710Z,18.7533,145.5761,262.64,4.5,mb,,121,8.871,0.54,us,us2000art2,2017-09-28T06:47:28.040Z,"9km W of Agrihan, Northern Mariana Islands",earthquake,13,8.9,0.08,46,reviewed,us,us
2017-09-09T08:19:29.540Z,-6.9776,130.0828,133.54,4.5,mb,,53,1.565,0.9,us,us2000aiql,2017-09-28T06:40:46.040Z,"173km NW of Saumlaki, Indonesia",earthquake,9.1,8.8,0.093,34,reviewed,us,us
2017-09-09T08:01:37.440Z,15.3059,-93.9422,69.3,4.9,mb,,168,2.307,1.04,us,us2000aipz,2017-09-09T08:14:08.040Z,"75km SW of Tres Picos, Mexico",earthquake,10.6,13,0.108,27,reviewed,us,us
2017-09-09T07:54:59.570Z,-59.2757,-25.2724,10,4.7,mb,,84,7.93,0.77,us,us2000arsw,2017-09-28T06:37:17.040Z,"76km ESE of Bristol Island, South Sandwich Islands",earthquake,10.8,1.9,0.104,28,reviewed,us,us
2017-09-09T07:37:05.890Z,13.8193,146.7566,16.98,4.7,mb,,76,1.849,1.02,us,us2000art3,2017-09-28T06:13:03.040Z,"171km ESE of Rota, Northern Mariana Islands",earthquake,10.4,3.4,0.117,22,reviewed,us,us
2017-09-09T06:28:16.020Z,15.1459,-93.9121,68.59,4.7,mb,,184,2.231,0.7,us,us2000aip9,2017-09-09T07:12:01.040Z,"89km SSW of Tres Picos, Mexico",earthquake,11.4,10.5,0.103,29,reviewed,us,us
2017-09-09T06:24:23.900Z,15.8761,-94.7471,56.22,5,mb,,155,3.175,0.75,us,us2000aing,2017-09-09T12:41:39.040Z,"40km SSW of San Francisco del Mar, Mexico",earthquake,9.1,11.3,0.068,70,reviewed,us,us
2017-09-09T06:12:10.760Z,15.4244,-94.326,46.81,4.5,mb,,185,2.695,0.76,us,us2000ain2,2017-09-09T06:24:41.040Z,"83km SW of Paredon, Mexico",earthquake,11,11.8,0.076,50,reviewed,us,us
2017-09-09T05:56:14.470Z,-59.8211,-25.7043,10,4.9,mb,,67,8.078,0.96,us,us2000aimz,2017-09-28T05:31:37.040Z,"99km SSE of Bristol Island, South Sandwich Islands",earthquake,10.9,1.9,0.089,40,reviewed,us,us
2017-09-09T05:22:19.760Z,15.7354,-94.5897,59.24,4.6,mb,,173,3.004,0.75,us,us2000aimb,2017-09-09T05:38:19.040Z,"55km S of San Francisco del Mar, Mexico",earthquake,11.5,14,0.079,48,reviewed,us,us
2017-09-09T04:54:52.270Z,15.089,-93.9389,29,5.5,mww,,66,2.241,1.07,us,us2000ailq,2017-09-28T23:13:15.115Z,"96km SSW of Tres Picos, Mexico",earthquake,6.1,1.7,0.063,24,reviewed,us,us
2017-09-09T04:53:39.610Z,-8.6068,119.1423,144.45,4.5,mb,,72,3.06,0.91,us,us2000ailp,2017-09-28T22:59:59.040Z,"14km E of Bombo, Indonesia",earthquake,7.4,9.1,0.116,22,reviewed,us,us
2017-09-09T04:22:26.830Z,15.2882,-94.1381,48.21,4.6,mb,,180,2.481,0.83,us,us2000ail5,2017-09-28T22:44:38.040Z,"87km SSW of Paredon, Mexico",earthquake,10.1,5.4,0.04,189,reviewed,us,us
2017-09-09T03:08:15.850Z,15.9092,-94.3472,62.55,4.9,mb,,158,1.105,0.73,us,us2000aijy,2017-10-04T04:23:47.040Z,"46km SSW of Chahuite, Mexico",earthquake,7,7.3,0.031,316,reviewed,us,us
2017-09-09T02:44:50.110Z,-24.2322,-67.2748,205.92,4.5,mwr,,76,1.52,0.51,us,us2000aijm,2017-09-30T00:24:30.040Z,"97km W of San Antonio de los Cobres, Argentina",earthquake,11.5,18.3,,,reviewed,us,guc
2017-09-09T02:43:44.150Z,15.6429,-94.7923,57.68,5.1,mb,,75,1.273,0.95,us,us2000aijl,2017-10-04T03:17:19.399Z,"65km SSE of San Mateo del Mar, Mexico",earthquake,6.7,1.5,0.027,450,reviewed,us,us
2017-09-09T02:32:05.880Z,15.0759,-94.2803,19.62,4.9,mb,,124,1.199,1.27,us,us2000aij6,2017-10-04T02:46:32.040Z,"114km SSW of Paredon, Mexico",earthquake,6.4,4.5,0.03,355,reviewed,us,us
2017-09-08T22:28:43.200Z,15.3302,-93.8865,30.08,4.8,mwr,,146,2.264,0.76,us,us2000aif4,2017-09-16T04:03:23.040Z,"70km SSW of Tres Picos, Mexico",earthquake,7.8,4.9,0.073,18,reviewed,us,us
2017-09-08T21:57:05.570Z,15.5735,-94.5854,35,4.7,mb,,184,2.458,1.12,us,us2000aie8,2017-09-16T05:39:30.040Z,"73km S of San Francisco del Mar, Mexico",earthquake,8.5,2,0.045,152,reviewed,us,us
2017-09-08T21:53:02.410Z,15.7473,-94.4976,55.06,4.6,mb,,157,2.331,0.74,us,us2000aie6,2017-09-16T21:48:09.040Z,"56km SSE of San Francisco del Mar, Mexico",earthquake,9.2,8.1,0.034,253,reviewed,us,us
2017-09-08T21:39:37.370Z,15.2209,-94.0707,55.42,4.5,mb,,155,2.399,0.85,us,us2000aidm,2017-09-16T22:05:37.040Z,"91km SW of Tres Picos, Mexico",earthquake,9.7,6.7,0.037,213,reviewed,us,us
2017-09-08T21:31:27.810Z,15.4318,-94.3905,56.37,4.8,mb,,142,2.327,0.96,us,us2000aid9,2017-09-16T22:29:42.040Z,"87km SW of Paredon, Mexico",earthquake,8.1,8.3,0.035,261,reviewed,us,us
2017-09-08T20:09:19.820Z,14.9941,-94.2503,25.81,4.7,mb,,167,2.515,0.7,us,us2000aib4,2017-09-16T21:21:33.040Z,"122km SSW of Paredon, Mexico",earthquake,10,4.7,0.038,211,reviewed,us,us
2017-09-08T19:06:55.260Z,15.1596,-93.8584,58.95,4.7,mb,,166,2.185,0.77,us,us2000ai96,2017-09-16T20:48:41.040Z,"85km SSW of Tres Picos, Mexico",earthquake,10.1,6.7,0.046,140,reviewed,us,us
2017-09-08T18:57:24.760Z,16.2698,-94.8384,70,5.3,mb,,65,3.348,0.63,us,us2000ai8x,2017-09-16T20:32:20.236Z,"11km SW of San Dionisio del Mar, Mexico",earthquake,8,4.9,0.025,562,reviewed,us,us
2017-09-08T18:24:14.760Z,15.6897,-94.9048,32.77,5,mb,,71,3.3,0.84,us,us2000ai8l,2017-09-16T20:20:52.716Z,"57km S of San Mateo del Mar, Mexico",earthquake,8.3,3.9,0.025,505,reviewed,us,us
2017-09-08T18:00:31.200Z,15.4681,-94.173,51.14,4.9,mb,,138,2.571,0.82,us,us2000ai89,2017-09-16T20:10:27.040Z,"70km SSW of Paredon, Mexico",earthquake,7.5,7.2,0.028,394,reviewed,us,us
2017-09-08T17:35:36.500Z,14.7413,54.7149,10,5.1,mb,,50,10.247,0.76,us,us2000ai7w,2017-09-16T19:57:50.040Z,"242km NNE of Tamrida, Yemen",earthquake,9.6,1.8,0.054,113,reviewed,us,us
2017-09-08T17:02:52.640Z,15.642,-94.6646,22.5,4.9,mb,,147,3.065,0.86,us,us2000ai73,2017-09-14T14:12:15.040Z,"65km S of San Francisco del Mar, Mexico",earthquake,7,6.3,0.049,133,reviewed,us,us
2017-09-08T17:01:41.470Z,15.1576,-94.3838,10,4.8,mb,,170,2.675,1.18,us,us2000ai6w,2017-09-14T14:00:49.040Z,"111km SSW of Paredon, Mexico",earthquake,6.3,1.9,0.032,297,reviewed,us,us
2017-09-08T16:45:03.890Z,-6.0426,130.804,126.88,4.6,mb,,109,1.988,0.58,us,us2000ai6n,2017-09-09T19:48:31.040Z,"218km NNW of Saumlaki, Indonesia",earthquake,8.7,7.2,0.098,31,reviewed,us,us
2017-09-08T16:42:28.510Z,15.7603,-93.8822,70.11,4.7,mb,,160,2.335,0.95,us,us2000ai6c,2017-09-09T19:42:39.040Z,"30km S of Paredon, Mexico",earthquake,10.5,9,0.056,95,reviewed,us,us
2017-09-08T16:19:19.080Z,15.3478,-94.1176,50.28,5,mb,,165,2.48,0.79,us,us2000ai5r,2017-09-09T19:08:18.040Z,"80km SSW of Paredon, Mexico",earthquake,7.6,7.9,0.033,300,reviewed,us,us
2017-09-08T16:14:27.930Z,15.2659,-94.834,31.94,4.8,mb,,77,3.123,1.1,us,us2000ai5q,2017-09-09T18:39:08.040Z,"104km S of San Mateo del Mar, Mexico",earthquake,10.6,5.6,0.042,178,reviewed,us,us
2017-09-08T16:12:25.160Z,15.3325,-94.4164,55.79,4.9,mb,,168,2.75,1.32,us,us2000ai5f,2017-09-09T18:20:09.040Z,"97km SW of Paredon, Mexico",earthquake,9.6,12.1,0.048,138,reviewed,us,us
2017-09-08T16:08:02.420Z,15.0663,-94.4908,10,4.6,mb,,158,2.757,1.01,us,us2000ai53,2017-09-09T13:37:36.040Z,"126km SSW of Paredon, Mexico",earthquake,6.1,1.9,0.045,148,reviewed,us,us
2017-09-08T15:20:05.760Z,-15.2635,-172.5561,10,4.9,mb,,61,1.543,1.06,us,us2000ai4f,2017-09-08T16:20:51.040Z,"148km ENE of Hihifo, Tonga",earthquake,6.9,1.9,0.065,76,reviewed,us,us
2017-09-08T14:45:01.650Z,15.544,-94.3384,53.27,5.3,mb,,70,4.524,1.22,us,us2000ai3n,2017-09-22T09:17:43.204Z,"74km SW of Paredon, Mexico",earthquake,8.1,6.1,0.036,263,reviewed,us,us
2017-09-08T14:40:12.700Z,15.406,-94.4062,49.05,5,mb,,139,4.979,0.91,us,us2000ai3i,2017-09-22T09:01:48.040Z,"90km SW of Paredon, Mexico",earthquake,9.7,7.9,0.044,163,reviewed,us,us
2017-09-08T14:25:03.430Z,15.9178,-94.1626,78.53,5.1,mb,,150,4.876,1.37,us,us2000ai3c,2017-09-22T08:50:43.821Z,"34km WSW of Paredon, Mexico",earthquake,9.7,7.9,0.052,120,reviewed,us,us
2017-09-08T14:16:25.590Z,15.4789,-93.9379,51.37,4.6,mb,,180,2.354,1.2,us,us2000ai3a,2017-09-22T08:36:46.040Z,"61km S of Paredon, Mexico",earthquake,11,9.5,0.053,107,reviewed,us,us
2017-09-08T13:43:57.250Z,15.3318,-94.3775,55.57,4.5,mb,,188,2.774,1.26,us,us2000ai2u,2017-09-22T08:16:50.040Z,"94km SW of Paredon, Mexico",earthquake,11.4,13.6,0.089,37,reviewed,us,us
2017-09-08T13:36:34.630Z,15.3155,-94.2597,57.11,4.5,mb,,182,2.601,0.78,us,us2000ai2s,2017-09-22T08:09:47.040Z,"89km SSW of Paredon, Mexico",earthquake,13.8,13.2,0.072,56,reviewed,us,us
2017-09-08T13:23:20.620Z,39.5355,140.4519,14.54,4.9,mb,,116,1.337,0.89,us,us2000ai2d,2017-09-22T07:47:15.783Z,"9km NNW of Omagari, Japan",earthquake,5.8,4.5,0.047,139,reviewed,us,us
2017-09-08T12:46:04.610Z,15.348,-93.9526,66.08,4.7,mb,,170,2.33,0.81,us,us2000ai1z,2017-09-08T18:30:00.555Z,"72km SW of Tres Picos, Mexico",earthquake,11.4,11,0.036,238,reviewed,us,us
2017-09-08T12:06:19.780Z,15.4936,-94.4203,64.61,5.2,mb,,90,2.804,1.24,us,us2000ai1k,2017-09-08T15:11:44.203Z,"84km SW of Paredon, Mexico",earthquake,8.3,6.6,0.03,358,reviewed,us,us
2017-09-08T12:03:30.290Z,15.6687,-94.752,34.52,4.5,mb,,175,3.152,0.86,us,us2000ai1f,2017-09-08T12:49:33.040Z,"63km S of San Francisco del Mar, Mexico",earthquake,11.7,8.1,0.063,74,reviewed,us,us
2017-09-08T11:51:49.040Z,15.2604,-94.251,43.78,4.7,mb,,132,4.524,1.27,us,us2000ai17,2017-09-08T19:54:41.231Z,"94km SSW of Paredon, Mexico",earthquake,8.1,7.4,0.032,305,reviewed,us,us
2017-09-08T11:43:12.430Z,16.0581,-94.5788,67.6,4.8,mb,,145,3.053,0.75,us,us2000ai11,2017-09-08T12:05:08.040Z,"20km SSE of San Francisco del Mar, Mexico",earthquake,9.3,8.5,0.035,258,reviewed,us,us
2017-09-08T11:25:55.970Z,15.7988,-94.7875,32.83,5,mb,,144,3.202,1.02,us,us2000ai0u,2017-09-08T11:48:47.040Z,"49km SSE of San Mateo del Mar, Mexico",earthquake,7.8,7.2,0.03,348,reviewed,us,us
2017-09-08T11:11:29.530Z,15.1089,-94.4825,36.59,4.5,mb,,165,2.758,0.81,us,us2000ai0n,2017-09-08T12:17:14.040Z,"121km SSW of Paredon, Mexico",earthquake,6.9,14.5,0.048,129,reviewed,us,us
2017-09-08T10:21:05.090Z,5.4358,125.9223,106,4.7,mb,,92,1.658,1.02,us,us2000ai08,2017-09-08T12:32:10.040Z,"50km E of Sarangani, Philippines",earthquake,9,8.5,0.087,40,reviewed,us,us
2017-09-08T09:12:34.060Z,15.3946,-94.4387,52.08,4.6,mb,,183,2.789,0.7,us,us2000ahzn,2017-09-08T09:28:22.040Z,"93km SW of Paredon, Mexico",earthquake,10.7,10.1,0.05,122,reviewed,us,us
2017-09-08T09:10:24.990Z,15.5136,-94.2084,79.29,4.6,mb,,188,2.617,0.94,us,us2000ahzl,2017-09-08T09:40:58.040Z,"68km SSW of Paredon, Mexico",earthquake,12.6,16.9,0.062,79,reviewed,us,us
2017-09-08T09:08:19.670Z,15.609,-94.5329,39.64,4.5,mb,,159,2.936,0.69,us,us2000ahzj,2017-09-08T09:42:29.040Z,"70km S of San Francisco del Mar, Mexico",earthquake,9.6,13,0.045,142,reviewed,us,us
2017-09-08T08:43:00.970Z,15.7813,-94.0609,53.29,4.6,mb,,168,2.508,1,us,us2000arrb,2017-09-27T13:31:09.040Z,"34km SW of Paredon, Mexico",earthquake,10.8,11.6,0.122,20,reviewed,us,us
2017-09-08T08:42:48.940Z,15.2798,-93.902,67.35,4.5,mb,,176,2.262,1.18,us,us2000ahzq,2017-09-09T05:51:10.040Z,"76km SSW of Tres Picos, Mexico",earthquake,11.6,20.1,0.109,25,reviewed,us,us
2017-09-08T08:34:36.370Z,15.2994,-93.9987,68.11,5.3,mb,,154,2.356,0.79,us,us2000ahz5,2017-09-09T06:07:25.040Z,"80km SW of Tres Picos, Mexico",earthquake,9.5,8.6,0.072,65,reviewed,us,us
2017-09-08T07:59:59.080Z,15.6588,-94.5684,60,4.5,mb,,180,2.975,0.65,us,us2000ahyk,2017-09-09T05:43:02.040Z,"64km S of San Francisco del Mar, Mexico",earthquake,5.4,11,0.075,53,reviewed,us,us
2017-09-08T06:32:12.790Z,72.6309,3.8455,10,4.7,mb,,85,6.388,0.72,us,us2000ahxc,2017-09-27T08:26:52.040Z,"Norwegian Sea",earthquake,8.6,1.9,0.099,31,reviewed,us,us
2017-09-08T06:08:48.730Z,15.4799,-94.5147,46.71,4.6,mb,,166,2.885,0.86,us,us2000ahwt,2017-09-09T05:08:57.212Z,"84km S of San Francisco del Mar, Mexico",earthquake,9.3,12.6,0.078,49,reviewed,us,us
2017-09-08T05:57:03.480Z,15.3401,-94.1202,39.79,4.6,mb,,193,2.48,0.87,us,us2000ahwk,2017-09-09T05:03:14.215Z,"81km SSW of Paredon, Mexico",earthquake,12.2,19.4,0.091,36,reviewed,us,us
2017-09-08T05:44:28.880Z,15.6084,-94.583,38.49,5,mb,,150,2.984,0.71,us,us2000ahw5,2017-09-27T06:55:33.636Z,"69km S of San Francisco del Mar, Mexico",earthquake,8.5,7.3,0.068,69,reviewed,us,us
2017-09-08T05:39:15.950Z,15.1316,-93.9445,68.59,4.9,mb,,209,2.257,0.99,us,us2000arr0,2017-09-27T06:33:52.040Z,"92km SSW of Tres Picos, Mexico",earthquake,12,11.7,0.229,6,reviewed,us,us
2017-09-08T05:34:28.240Z,14.9223,-94.0963,44.21,5.1,mb,,183,2.356,0.77,us,us2000arux,2017-09-27T06:40:18.040Z,"120km SSW of Tres Picos, Mexico",earthquake,10.2,12.4,0.098,34,reviewed,us,us
2017-09-08T05:33:40.430Z,15.4274,-94.1898,64.72,5.2,mb,,146,2.572,0.8,us,us2000ahvy,2017-09-08T13:32:55.040Z,"75km SSW of Paredon, Mexico",earthquake,9.1,9.1,0.065,78,reviewed,us,us
2017-09-08T05:29:07.090Z,15.2009,-93.8825,34.24,4.6,mb,,177,2.219,0.94,us,us2000arqy,2017-09-27T06:01:17.040Z,"82km SSW of Tres Picos, Mexico",earthquake,10.4,11.8,0.122,20,reviewed,us,us
2017-09-08T05:24:39.680Z,15.4639,-94.3722,55.11,5.2,mb,,177,2.75,1.21,us,us2000ahvs,2017-09-08T13:25:55.464Z,"83km SW of Paredon, Mexico",earthquake,9.6,12.4,0.052,121,reviewed,us,us
2017-09-08T05:17:43.960Z,15.6014,-94.4893,59.73,5.3,mb,,155,2.893,0.77,us,us2000ahvc,2017-09-08T13:19:40.648Z,"72km SSE of San Francisco del Mar, Mexico",earthquake,9.3,9.3,0.054,115,reviewed,us,us
2017-09-08T05:13:45.230Z,15.4565,-93.8789,61.03,4.8,mb,,196,2.296,0.73,us,us2000arqw,2017-09-23T13:39:12.040Z,"58km SW of Tres Picos, Mexico",earthquake,12,13.9,0.149,14,reviewed,us,us
2017-09-08T05:11:19.550Z,2.4289,128.5159,235.24,5,mb,,80,2.007,0.74,us,us2000arqv,2017-09-23T13:33:29.040Z,"95km NE of Tobelo, Indonesia",earthquake,7.8,8.3,0.094,36,reviewed,us,us
2017-09-08T05:01:33.080Z,15.1703,-94.2736,36.34,5.7,mb,,145,2.574,0.99,us,us2000ahv7,2017-09-23T13:30:04.139Z,"104km SSW of Paredon, Mexico",earthquake,8.8,10.8,0.106,32,reviewed,us,us
2017-09-08T04:49:20.000Z,15.0356,-93.9067,56.67,8.1,mww,,22,0.939,1.15,us,us2000ahv0,2017-10-03T22:21:13.314Z,"100km SSW of Tres Picos, Mexico",earthquake,5.7,1.8,0.068,21,reviewed,us,us
2017-09-08T03:24:02.960Z,52.1619,-169.0592,10,4.7,mb,,106,0.745,0.91,us,us2000ahus,2017-09-28T03:58:50.040Z,"87km S of Nikolski, Alaska",earthquake,4.7,1.8,0.033,282,reviewed,us,us
2017-09-07T17:36:15.020Z,-25.7528,-179.9352,480.25,5,mb,,73,3.908,0.82,us,us2000ahm8,2017-10-03T21:00:07.241Z,"South of the Fiji Islands",earthquake,8.1,5.6,0.054,109,reviewed,us,us
2017-09-07T17:26:49.320Z,27.7829,139.8041,451,6.1,mww,,20,2.223,1.15,us,us2000ahlq,2017-10-03T21:01:53.126Z,"250km WNW of Chichi-shima, Japan",earthquake,9.1,1.9,0.052,36,reviewed,us,us
2017-09-07T08:42:33.230Z,12.6938,-88.2084,62.11,4.7,mb,,150,1.13,0.92,us,us2000ahew,2017-09-23T13:07:18.482Z,"58km S of Chirilagua, El Salvador",earthquake,7.4,10,0.068,66,reviewed,us,us
2017-09-07T00:24:31.840Z,-24.7852,179.7887,499.49,4.9,mb,,49,4.886,0.7,us,us2000ah9r,2017-09-28T00:46:56.040Z,"South of the Fiji Islands",earthquake,10,5.7,0.051,121,reviewed,us,us
2017-09-06T19:05:49.870Z,-15.4155,-173.6665,71.74,5.1,mb,,61,2.363,0.81,us,us2000ah3f,2017-10-03T20:46:28.140Z,"59km N of Hihifo, Tonga",earthquake,9.3,5.6,0.035,269,reviewed,us,us
2017-09-06T13:45:09.510Z,-57.6805,-25.2999,35,5,mb,,69,7.138,0.57,us,us2000agv3,2017-09-23T11:41:00.040Z,"158km SE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.5,2,0.1,32,reviewed,us,us
2017-09-06T10:28:39.670Z,-24.413,-67.4646,199.31,4.5,mwr,,52,1.594,0.73,us,us2000ags6,2017-09-28T12:49:04.040Z,"118km W of San Antonio de los Cobres, Argentina",earthquake,8.1,12.5,,,reviewed,us,guc
2017-09-06T10:17:35.580Z,-15.5836,167.6624,129.4,4.7,mb,,183,5.181,0.83,us,us2000ags5,2017-09-28T12:29:33.885Z,"53km E of Luganville, Vanuatu",earthquake,8.4,8,0.108,26,reviewed,us,us
2017-09-06T04:37:44.590Z,42.6118,-111.5234,5.77,4.5,mwr,,65,0.347,0.94,us,us2000agiz,2017-09-11T22:31:10.200Z,"8km SE of Soda Springs, Idaho",earthquake,3,5.5,0.032,94,reviewed,us,us
2017-09-06T01:52:39.580Z,-5.7524,151.7211,37.62,4.5,mb,,110,1.467,0.77,us,us2000arpf,2017-09-21T03:22:56.040Z,"166km SSW of Kokopo, Papua New Guinea",earthquake,7.2,9,0.128,18,reviewed,us,us
2017-09-06T00:10:55.750Z,10.2437,93.1611,83.98,5,mww,,43,1.461,0.95,us,us2000agg9,2017-09-21T03:04:46.040Z,"163km SSE of Port Blair, India",earthquake,8.3,4.5,0.089,12,reviewed,us,us
2017-09-05T22:40:58.850Z,29.5021,69.9891,25.67,4.6,mb,,88,4.993,0.89,us,us2000agek,2017-09-29T00:45:19.040Z,"38km W of Dajal, Pakistan",earthquake,7.3,3.7,0.078,49,reviewed,us,us
2017-09-05T22:20:35.160Z,32.6746,59.1001,10,4.7,mb,,81,3.132,0.56,us,us2000agdr,2017-09-27T03:53:45.345Z,"24km SSW of Birjand, Iran",earthquake,7.4,1.9,0.073,56,reviewed,us,us
2017-09-05T20:51:06.050Z,-20.5162,-178.1367,568.4,4.5,mb,,84,4.536,1.06,us,us2000arpg,2017-10-03T22:11:24.040Z,"60km ENE of Ndoi Island, Fiji",earthquake,11.3,8.9,0.128,20,reviewed,us,us
2017-09-05T18:54:39.080Z,-6.665,130.2238,99.83,5,mb,,37,1.688,0.85,us,us2000ag8q,2017-09-29T20:32:43.040Z,"186km NW of Saumlaki, Indonesia",earthquake,6.5,6.8,0.063,80,reviewed,us,us
2017-09-05T18:43:18.620Z,-55.8512,-25.9825,52.62,4.6,mb,,129,18.656,0.58,us,us2000arue,2017-09-29T19:07:22.040Z,"120km NE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,16.5,7.7,0.146,15,reviewed,us,us
2017-09-05T18:41:58.900Z,-55.845,-26.1177,33.2,4.8,mb,,81,6.16,0.93,us,us2000arp6,2017-09-29T18:37:05.040Z,"116km NE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,7.8,6.6,0.119,24,reviewed,us,us
2017-09-05T18:06:36.970Z,7.8519,93.2674,51.55,4.9,mb,,174,3.814,1.03,us,us2000arp4,2017-09-29T17:39:05.040Z,"13km SSW of Mohean, India",earthquake,8.3,8.4,0.086,46,reviewed,us,us
2017-09-05T17:51:59.090Z,-55.8654,-25.9769,6.67,4.9,mb,,90,18.641,1.06,us,us2000arud,2017-09-29T14:24:21.040Z,"119km NE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,13.3,2.7,0.095,38,reviewed,us,us
2017-09-05T17:09:03.160Z,-55.8468,-26.171,11.86,4.7,mb,,77,6.131,0.98,us,us2000arpa,2017-09-28T20:22:31.040Z,"114km NE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12,5.7,0.092,38,reviewed,us,us
2017-09-05T15:21:28.770Z,-55.9628,-122.2697,10,4.9,mb,,162,27.497,0.74,us,us2000arp1,2017-09-26T20:07:31.040Z,"Southern East Pacific Rise",earthquake,16.6,1.9,0.119,22,reviewed,us,us
2017-09-05T15:21:24.790Z,9.9525,126.6009,10,4.7,mb,,91,9.152,0.54,us,us2000ag3v,2017-09-26T19:49:07.040Z,"51km ENE of General Luna, Philippines",earthquake,11.2,1.9,0.083,44,reviewed,us,us
2017-09-05T11:28:34.330Z,8.3592,-82.8546,33.42,4.5,mb,,84,0.213,0.98,us,us2000ag1l,2017-09-05T12:13:34.364Z,"1km NNW of Finca Corredor, Panama",earthquake,3.8,8.3,0.124,19,reviewed,us,us
2017-09-05T06:56:48.780Z,26.5275,127.8425,59.23,4.5,mb,,72,0.492,1.16,us,us2000aghm,2017-09-11T20:05:08.694Z,"11km N of Ishikawa, Japan",earthquake,9,7.2,0.089,37,reviewed,us,us
2017-09-05T02:50:00.680Z,-16.2377,167.9942,172.92,5.5,mww,,37,4.571,0.96,us,us2000aful,2017-09-08T18:39:51.369Z,"63km ESE of Lakatoro, Vanuatu",earthquake,7.8,7.5,0.069,20,reviewed,us,us
2017-09-04T21:55:19.000Z,-19.2621,-70.0097,61.06,5.2,mww,,53,0.711,1,us,us2000afnk,2017-09-28T21:18:57.041Z,"92km SSE of Arica, Chile",earthquake,5.1,2.1,0.071,19,reviewed,us,us
2017-09-04T21:53:16.200Z,-60.6819,-26.0782,10,5,mb,,105,8.511,0.71,us,us2000arng,2017-09-21T02:37:17.040Z,"185km S of Bristol Island, South Sandwich Islands",earthquake,8.7,1.8,0.163,12,reviewed,us,us
2017-09-04T20:58:44.940Z,-41.4334,-85.4206,10,4.7,mb,,82,10.782,0.73,us,us2000afn4,2017-10-03T20:04:04.040Z,"West Chile Rise",earthquake,13,1.9,0.081,46,reviewed,us,us
2017-09-04T20:48:29.840Z,-7.3666,155.9915,35,4.5,mb,,155,4.945,0.43,us,us2000arnc,2017-10-03T22:16:35.040Z,"101km SW of Chirovanga, Solomon Islands",earthquake,12.1,1.8,0.15,13,reviewed,us,us
2017-09-04T20:28:22.740Z,6.7475,-73.0026,155.72,4.9,mb,,38,0.852,1.02,us,us2000afmq,2017-10-03T19:53:49.302Z,"6km NNE of Aratoca, Colombia",earthquake,6.9,4.9,0.031,335,reviewed,us,us
2017-09-04T19:43:15.140Z,1.1741,91.8862,10,5.1,mb,,49,5.689,0.82,us,us2000afm1,2017-10-03T19:28:48.040Z,"North Indian Ocean",earthquake,9.4,1.8,0.052,119,reviewed,us,us
2017-09-04T17:42:01.740Z,-24.7627,-179.9953,494.09,4.6,mb,,97,4.829,0.68,us,us2000aflf,2017-09-20T21:36:52.040Z,"South of the Fiji Islands",earthquake,9.8,6.3,0.061,81,reviewed,us,us
2017-09-04T15:50:28.790Z,41.6422,145.4831,8.64,4.9,mb,,135,1.777,0.62,us,us2000arn8,2017-09-26T16:34:35.040Z,"173km SSE of Kushiro, Japan",earthquake,8.3,5.4,0.125,20,reviewed,us,us
